"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper"
"32131","Ghana",2037,"Sub-Saharan Africa",165816576.632775,165884051.943157,165859280.567053,165916729.137146
"32154","Ghana",2038,"Sub-Saharan Africa",168170255.221136,168239374.969798,168214006.249319,168272844.863712
"32177","Ghana",2039,"Sub-Saharan Africa",170500009.082105,170570739.765217,170544785.897894,170604987.145417
"32200","Ghana",2040,"Sub-Saharan Africa",172858496.200842,172930767.975896,172904252.508927,172965758.39793
"32223","Ghana",2041,"Sub-Saharan Africa",175284217.892664,175358042.72232,175330960.659587,175393781.920836
"32246","Ghana",2042,"Sub-Saharan Africa",177669282.79366,177744645.258223,177717002.128234,177781125.369916
"32269","Ghana",2043,"Sub-Saharan Africa",179938117.992472,180014908.108267,179986743.748227,180052074.150033
"32292","Ghana",2044,"Sub-Saharan Africa",182192343.068686,182270523.990226,182241850.890294,182308356.71824
"32315","Ghana",2045,"Sub-Saharan Africa",184455490.587452,184535080.61215,184505893.364283,184573586.568978
"32338","Ghana",2046,"Sub-Saharan Africa",186732909.457435,186813961.170531,186784240.421757,186853163.286342
"32361","Ghana",2047,"Sub-Saharan Africa",188940125.169388,189022635.581798,188992382.637057,189062531.351099
"32384","Ghana",2048,"Sub-Saharan Africa",191050935.796559,191134894.814235,191104113.673018,191175478.171269
"32407","Ghana",2049,"Sub-Saharan Africa",193176483.870477,193261911.088001,193230594.965404,193303190.160696
"32430","Ghana",2050,"Sub-Saharan Africa",195313114.193846,195400131.384486,195368235.523861,195442163.719705
"32453","Greece",2021,"Europe and central Asia",61718514.0930234,61718514.0930234,61718514.0930234,61718514.0930234
"32476","Greece",2022,"Europe and central Asia",61046477.5549063,61052978.9757849,61051973.5014637,61054083.1451686
"32499","Greece",2023,"Europe and central Asia",60648772.3846989,60659444.1352165,60657852.6380751,60661164.4779698
"32522","Greece",2024,"Europe and central Asia",60281043.8450817,60294330.0574873,60292414.4298304,60296367.5089444
"32545","Greece",2025,"Europe and central Asia",59847913.7659134,59862705.1089225,59860638.8909024,59864874.0591243
"32568","Greece",2026,"Europe and central Asia",59355144.7311912,59370676.9740394,59368563.7539985,59372875.3578212
"32591","Greece",2027,"Europe and central Asia",58892468.6108223,58908282.6869817,58906168.8658197,58910473.3961869
"32614","Greece",2028,"Europe and central Asia",58436121.0327609,58451976.334781,58449874.2992714,58454153.9699532
"32637","Greece",2029,"Europe and central Asia",57996301.6882557,58012135.9587184,58010040.4691796,58014308.2383576
"32660","Greece",2030,"Europe and central Asia",57516126.4172387,57531892.8068555,57529804.0394334,57534059.7681307
"32683","Greece",2031,"Europe and central Asia",57021013.9251274,57036680.4746618,57034600.6135148,57038839.8345933
"32706","Greece",2032,"Europe and central Asia",56559571.5112202,56575127.5958837,56573057.426599,56577278.6962377
"32729","Greece",2033,"Europe and central Asia",56154134.3602131,56169567.0897638,56167508.4819523,56171707.931039
"32752","Greece",2034,"Europe and central Asia",55734854.0933606,55750168.688266,55748121.0214075,55752299.9800104
"32775","Greece",2035,"Europe and central Asia",55312212.2374464,55327371.3302389,55325339.7170772,55329487.6879427
"32798","Greece",2036,"Europe and central Asia",54905336.0711219,54920309.499388,54918298.2126985,54922406.4444601
"32821","Greece",2037,"Europe and central Asia",54494217.2058845,54509015.779278,54507023.630946,54511094.5455298
"32844","Greece",2038,"Europe and central Asia",54124985.4127262,54139627.3534795,54137652.0498417,54141690.2960047
"32867","Greece",2039,"Europe and central Asia",53745578.4839238,53760076.0665127,53758116.1461342,53762124.5457767
"32890","Greece",2040,"Europe and central Asia",53408679.5069437,53423010.3386544,53421069.558808,53425040.5317679
"32913","Greece",2041,"Europe and central Asia",53106429.0544768,53120581.029765,53118661.4448025,53122590.76867
"32936","Greece",2042,"Europe and central Asia",52806779.4772406,52820777.0812024,52818875.6384736,52822769.5684032
"32959","Greece",2043,"Europe and central Asia",52540504.5471849,52554376.5415119,52552489.5923215,52556355.6040343
"32982","Greece",2044,"Europe and central Asia",52204762.8221367,52218502.4693647,52216631.0022415,52220467.1512624
"33005","Greece",2045,"Europe and central Asia",51874402.6576972,51888026.8679116,51886168.9813087,51889979.1640038
"33028","Greece",2046,"Europe and central Asia",51575212.056148,51588724.8498345,51586880.4577909,51590664.8973136
"33051","Greece",2047,"Europe and central Asia",51230281.9055508,51243722.4585561,51241885.6699753,51245656.2509752
"33074","Greece",2048,"Europe and central Asia",50878105.2301745,50891500.8307015,50889667.7989991,50893432.3748163
"33097","Greece",2049,"Europe and central Asia",50492302.2460268,50505659.3951987,50503829.2113907,50507589.5495343
"33120","Greece",2050,"Europe and central Asia",50114469.4601917,50127850.9145994,50126014.4530924,50129789.2097957
"33143","Guatemala",2021,"Latin America and Caribbean",48927239.7781233,48927239.7781233,48927239.7781233,48927239.7781233
"33166","Guatemala",2022,"Latin America and Caribbean",50075927.0697417,50086219.4497016,50084733.596077,50087821.1812306
"33189","Guatemala",2023,"Latin America and Caribbean",51291578.78949,51307976.6889936,51305656.8602407,51310453.842119
"33212","Guatemala",2024,"Latin America and Caribbean",52511061.7994581,52531176.3145316,52528375.7823948,52534147.592931
"33235","Guatemala",2025,"Latin America and Caribbean",53751646.0223408,53774229.7623492,53771119.7049898,53777517.6850356
"33258","Guatemala",2026,"Latin America and Caribbean",54968051.6854029,54992445.9908705,54989108.2852756,54995969.7140016
"33281","Guatemala",2027,"Latin America and Caribbean",56160335.9260137,56186241.9640283,56182707.9645543,56189972.2224222
"33304","Guatemala",2028,"Latin America and Caribbean",57325312.9312089,57352628.9882562,57348906.5748448,57356559.391904
"33327","Guatemala",2029,"Latin America and Caribbean",58443972.3002398,58472687.9119608,58468775.6768169,58476820.2288281
"33350","Guatemala",2030,"Latin America and Caribbean",59529546.9051656,59559680.1718938,59555574.68806,59564017.3200806
"33373","Guatemala",2031,"Latin America and Caribbean",60583211.9727656,60614799.3920742,60610495.6349704,60619345.9780252
"33396","Guatemala",2032,"Latin America and Caribbean",61603753.5837161,61636840.1656086,61632332.3235287,61641601.9878659
"33419","Guatemala",2033,"Latin America and Caribbean",62575692.0001549,62610335.7339316,62605616.2272203,62615320.7161452
"33442","Guatemala",2034,"Latin America and Caribbean",63475100.7390354,63511362.8028332,63506423.3728877,63516579.6115752
"33465","Guatemala",2035,"Latin America and Caribbean",64323609.6861335,64361536.5077475,64356370.957379,64366991.9180181
"33488","Guatemala",2036,"Latin America and Caribbean",65122488.604838,65162122.4328819,65156724.915112,65167822.6841935
"33511","Guatemala",2037,"Latin America and Caribbean",65875136.0931347,65916518.0628744,65910882.6971589,65922469.2858615
"33534","Guatemala",2038,"Latin America and Caribbean",66566885.1961586,66610056.9354869,66604177.7496349,66616265.4147116
"33557","Guatemala",2039,"Latin America and Caribbean",67163358.2536911,67208348.4788007,67202221.300181,67214818.5658868
"33580","Guatemala",2040,"Latin America and Caribbean",67695340.8854177,67742174.9589623,67735796.0375956,67748910.5454164
"33603","Guatemala",2041,"Latin America and Caribbean",68158933.8709796,68207634.79073,68201000.8501257,68214639.4606845
"33626","Guatemala",2042,"Latin America and Caribbean",68567644.8625497,68618234.0763006,68611342.0808451,68625511.1197774
"33649","Guatemala",2043,"Latin America and Caribbean",68918152.6511467,68970637.6697801,68963486.3069194,68978188.3754236
"33672","Guatemala",2044,"Latin America and Caribbean",69201511.5484972,69255907.2352849,69248494.3555342,69263733.9307995
"33695","Guatemala",2045,"Latin America and Caribbean",69432147.7356796,69488462.8852896,69480787.065034,69496566.7674984
"33718","Guatemala",2046,"Latin America and Caribbean",69602338.2370401,69660571.9283594,69652633.1016702,69668952.9400054
"33741","Guatemala",2047,"Latin America and Caribbean",69710780.249601,69770934.9667742,69762732.5412522,69779593.750106
"33764","Guatemala",2048,"Latin America and Caribbean",69774300.2371595,69836368.7273992,69827903.072955,69845304.741431
"33787","Guatemala",2049,"Latin America and Caribbean",69795416.4167137,69859360.2388069,69850635.7497731,69868568.5667822
"33810","Guatemala",2050,"Latin America and Caribbean",69791654.2885788,69857468.8988014,69848485.6273596,69866949.5022538
"33833","Guyana",2021,"Latin America and Caribbean",2775158.21700494,2775158.21700494,2775158.21700494,2775158.21700494
"33856","Guyana",2022,"Latin America and Caribbean",2795895.62595061,2797176.63771575,2796784.54264373,2797647.46037702
"33879","Guyana",2023,"Latin America and Caribbean",2818190.78649063,2820191.30124355,2819583.57578633,2820914.1716092
"33902","Guyana",2024,"Latin America and Caribbean",2844632.21736667,2847038.54023683,2846314.4326496,2847893.42041398
"33925","Guyana",2025,"Latin America and Caribbean",2870812.54201599,2873449.39475144,2872662.65394919,2874373.87732312
"33948","Guyana",2026,"Latin America and Caribbean",2896591.35698996,2899363.72332099,2898541.83339155,2900327.17437313
"33971","Guyana",2027,"Latin America and Caribbean",2922503.14791103,2925359.93376563,2924516.67148644,2926347.59608998
"33994","Guyana",2028,"Latin America and Caribbean",2947196.19455061,2950108.64706238,2949251.14696502,2951112.92717695
"34017","Guyana",2029,"Latin America and Caribbean",2971151.53103014,2974105.4574692,2973236.93777733,2975122.93189947
"34040","Guyana",2030,"Latin America and Caribbean",2994262.44168601,2997251.85484395,2996373.54240273,2998281.1667214
"34063","Guyana",2031,"Latin America and Caribbean",3016223.73685357,3019246.54640683,3018358.86885105,3020287.15154433
"34086","Guyana",2032,"Latin America and Caribbean",3036799.85684315,3039856.9275961,3038959.58189776,3040909.07079623
"34109","Guyana",2033,"Latin America and Caribbean",3055780.0157172,3058870.23429598,3057963.56713788,3059933.39253245
"34132","Guyana",2034,"Latin America and Caribbean",3073553.4258624,3076676.83848341,3075760.85556596,3077750.90723862
"34155","Guyana",2035,"Latin America and Caribbean",3090636.35312108,3093793.76482317,3092868.23597542,3094878.92262728
"34178","Guyana",2036,"Latin America and Caribbean",3106045.85943592,3109237.86563826,3108302.60998656,3110334.22920366
"34201","Guyana",2037,"Latin America and Caribbean",3119675.13332795,3122904.26401267,3121958.51917097,3124012.55313838
"34224","Guyana",2038,"Latin America and Caribbean",3131817.64116743,3135083.77122877,3134127.52968341,3136203.9405942
"34247","Guyana",2039,"Latin America and Caribbean",3142698.37544368,3146001.85383495,3145034.96268372,3147134.03699597
"34270","Guyana",2040,"Latin America and Caribbean",3153594.12301935,3156935.83944051,3155957.98228985,3158080.37657292
"34293","Guyana",2041,"Latin America and Caribbean",3162542.71791388,3165923.21539351,3164934.1724543,3167080.34293405
"34316","Guyana",2042,"Latin America and Caribbean",3169668.89144078,3173091.27716577,3172090.00115565,3174262.22780812
"34339","Guyana",2043,"Latin America and Caribbean",3175551.70173591,3179016.65250038,3178002.92032031,3180201.70424734
"34362","Guyana",2044,"Latin America and Caribbean",3180414.86720713,3183924.14014608,3182897.41725434,3185123.95531797
"34385","Guyana",2045,"Latin America and Caribbean",3185063.71270553,3188619.35584559,3187579.03312225,3189834.71098122
"34408","Guyana",2046,"Latin America and Caribbean",3187696.46579581,3191300.4117899,3190245.92088742,3192532.06031887
"34431","Guyana",2047,"Latin America and Caribbean",3188415.99406859,3192072.1221036,3191002.34292755,3193321.5059344
"34454","Guyana",2048,"Latin America and Caribbean",3187616.44053531,3191324.52027071,3190239.53067707,3192591.63658115
"34477","Guyana",2049,"Latin America and Caribbean",3185267.0964401,3189026.80306376,3187926.72738843,3190311.55609092
"34500","Guyana",2050,"Latin America and Caribbean",3182208.33256685,3186019.2544399,3184904.25819363,3187321.51146489
"34523","Haiti",2021,"Latin America and Caribbean",41660457.6816131,41660457.6816131,41660457.6816131,41660457.6816131
"34546","Haiti",2022,"Latin America and Caribbean",42529933.8138587,42540882.8691924,42536213.3893306,42547608.5164726
"34569","Haiti",2023,"Latin America and Caribbean",43336718.0263263,43353821.5611593,43346770.0207688,43363628.0884502
"34592","Haiti",2024,"Latin America and Caribbean",44144596.9016288,44165484.1838107,44156964.9953909,44177139.4422529
"34615","Haiti",2025,"Latin America and Caribbean",44943733.8590437,44967114.2380242,44957662.5496587,44980021.7609886
"34638","Haiti",2026,"Latin America and Caribbean",45736854.5692594,45762060.3831435,45751892.6488261,45776027.6834451
"34661","Haiti",2027,"Latin America and Caribbean",46494892.559274,46521575.8375033,46510798.2362079,46536424.2571302
"34684","Haiti",2028,"Latin America and Caribbean",47222684.4329291,47250639.304461,47239325.097132,47266245.3088686
"34707","Haiti",2029,"Latin America and Caribbean",47932292.0418338,47961377.7371793,47949590.642399,47977641.8999384
"34730","Haiti",2030,"Latin America and Caribbean",48624035.9191309,48654162.9150708,48641953.4378977,48671006.6465727
"34753","Haiti",2031,"Latin America and Caribbean",49306415.829762,49337520.9611764,49324933.5030161,49354878.5090038
"34776","Haiti",2032,"Latin America and Caribbean",49965190.1463486,49997249.4288026,49984303.1456029,50015091.0922419
"34799","Haiti",2033,"Latin America and Caribbean",50591701.659312,50624704.5596757,50611414.2051998,50642969.0614566
"34822","Haiti",2034,"Latin America and Caribbean",51202460.8821358,51236411.7549714,51222781.230186,51255088.1115925
"34845","Haiti",2035,"Latin America and Caribbean",51800060.9324682,51834963.9983767,51820997.4044228,51854045.4608343
"34868","Haiti",2036,"Latin America and Caribbean",52396600.8732523,52432468.2306829,52418165.081296,52451953.3915151
"34891","Haiti",2037,"Latin America and Caribbean",52989525.7390323,53026350.470832,53011718.7944011,53046227.8908253
"34914","Haiti",2038,"Latin America and Caribbean",53549960.4711562,53587737.2191287,53572784.4745155,53607996.7145049
"34937","Haiti",2039,"Latin America and Caribbean",54087685.629675,54126410.0956201,54111141.9611626,54147042.9214074
"34960","Haiti",2040,"Latin America and Caribbean",54609180.1393028,54648846.1950724,54633268.6782418,54669844.0188882
"34983","Haiti",2041,"Latin America and Caribbean",55138042.9754547,55178651.2482103,55162767.5571462,55200012.2632994
"35006","Haiti",2042,"Latin America and Caribbean",55705953.2497256,55747494.3001077,55731309.3903405,55769220.5590307
"35029","Haiti",2043,"Latin America and Caribbean",56254986.2344024,56297443.1721532,56280966.1888685,56319526.9973152
"35052","Haiti",2044,"Latin America and Caribbean",56785759.3003282,56829123.73363,56812360.3413775,56851561.7603897
