"","location","year","gdp"
"3257","India","2046","43883100187335.5"
"3355","India","2047","46657806676269.8"
"3456","India","2048","49607956469502.7"
"3555","India","2049","52744642759465.9"
"3654","India","2050","56079660155603.4"
"1184","Ireland","2019","4.29e+11"
"14521","Ireland","2020","4.58e+11"
"17201","Ireland","2021","5.27e+11"
"8100","Ireland","2022","576711910000"
"956","Ireland","2023","588274983795.5"
"1055","Ireland","2024","607976313002.811"
"1169","Ireland","2025","627200524019.96"
"1255","Ireland","2026","643953050016.533"
"1373","Ireland","2027","661107959268.973"
"1455","Ireland","2028","678647153428.379"
"1555","Ireland","2029","720326147536.825"
"16102","Ireland","2030","764564849648.342"
"1755","Ireland","2031","811520463774.234"
"1855","Ireland","2032","861359848582.173"
"1955","Ireland","2033","914260110335.201"
"2055","Ireland","2034","970409232245.972"
"2155","Ireland","2035","1030006742482.68"
"2255","Ireland","2036","1093264423200.45"
"2355","Ireland","2037","1160407063117.75"
"2455","Ireland","2038","1231673256312.19"
"2555","Ireland","2039","1307316250074.17"
"2655","Ireland","2040","1387604844831.34"
"2760","Ireland","2041","1472824349341.76"
"2858","Ireland","2042","1563277594550.09"
"2957","Ireland","2043","1659286009709.52"
"3057","Ireland","2044","1761190764593.62"
"3158","Ireland","2045","1869353981856.85"
"3258","Ireland","2046","1984160023852.04"
"3356","Ireland","2047","2106016858477.47"
"3457","Ireland","2048","2235357508907.29"
"3556","Ireland","2049","2372641592356.78"
"3655","Ireland","2050","2518356953350.67"
"1185","Iran (Islamic Republic of)","2019","1.22e+12"
"14531","Iran (Islamic Republic of)","2020","1.26e+12"
"17211","Iran (Islamic Republic of)","2021","1.32e+12"
"8101","Iran (Islamic Republic of)","2022","1369856400000"
"957","Iran (Islamic Republic of)","2023","1410623326464"
"1056","Iran (Islamic Republic of)","2024","1445719634826.42"
"1171","Iran (Islamic Republic of)","2025","1474634027522.95"
"1256","Iran (Islamic Republic of)","2026","1504111961733.13"
"1375","Iran (Islamic Republic of)","2027","1534149077608.94"
"1456","Iran (Islamic Republic of)","2028","1564801376179.57"
"1556","Iran (Islamic Republic of)","2029","1588088558918.47"
"16103","Iran (Islamic Republic of)","2030","1611722298663.37"
"1756","Iran (Islamic Republic of)","2031","1635707752833.26"
"1856","Iran (Islamic Republic of)","2032","1660050155599.2"
"1956","Iran (Islamic Republic of)","2033","1684754819026.55"
"2056","Iran (Islamic Republic of)","2034","1709827134234.18"
"2156","Iran (Islamic Republic of)","2035","1735272572570.93"
"2256","Iran (Islamic Republic of)","2036","1761096686809.58"
"2356","Iran (Islamic Republic of)","2037","1787305112358.6"
"2456","Iran (Islamic Republic of)","2038","1813903568491.91"
"2556","Iran (Islamic Republic of)","2039","1840897859596.98"
"2656","Iran (Islamic Republic of)","2040","1868293876441.46"
"2761","Iran (Islamic Republic of)","2041","1896097597458.68"
"2859","Iran (Islamic Republic of)","2042","1924315090052.28"
"2958","Iran (Islamic Republic of)","2043","1952952511920.27"
"3058","Iran (Islamic Republic of)","2044","1982016112398.76"
"3159","Iran (Islamic Republic of)","2045","2011512233825.72"
"3259","Iran (Islamic Republic of)","2046","2041447312925.02"
"3357","Iran (Islamic Republic of)","2047","2071827882211.06"
"3458","Iran (Islamic Republic of)","2048","2102660571414.33"
"3557","Iran (Islamic Republic of)","2049","2133952108928.15"
"3656","Iran (Islamic Republic of)","2050","2165709323276.97"
"1186","Iraq","2019","4.28e+11"
"14541","Iraq","2020","3.77e+11"
"17221","Iraq","2021","3.83e+11"
"8102","Iraq","2022","409744890000"
"958","Iraq","2023","398521977462.9"
"1057","Iraq","2024","410242508820.084"
"1175","Iraq","2025","426828613451.68"
"1257","Iraq","2026","442211516680.479"
"1377","Iraq","2027","456627612124.263"
"1457","Iraq","2028","471248828264.482"
"1557","Iraq","2029","494151832364.731"
"16104","Iraq","2030","518167937581.321"
"1757","Iraq","2031","543351241363.207"
"1857","Iraq","2032","569758470331.069"
"1957","Iraq","2033","597449108056.793"
"2057","Iraq","2034","626485529053.123"
"2157","Iraq","2035","656933139275.291"
"2257","Iraq","2036","688860523451.124"
"2357","Iraq","2037","722339599571.491"
"2457","Iraq","2038","757445780889.087"
"2557","Iraq","2039","794258145790.465"
"2657","Iraq","2040","832859615923.958"
"2762","Iraq","2041","873337142984.741"
"2860","Iraq","2042","915781904577.767"
"2959","Iraq","2043","960289509599.772"
"3059","Iraq","2044","1006960213602.98"
"3160","Iraq","2045","1055899144625.62"
"3260","Iraq","2046","1107216539997.98"
"3358","Iraq","2047","1161027994657.35"
"3459","Iraq","2048","1217454721531.28"
"3558","Iraq","2049","1276623824575.6"
"3657","Iraq","2050","1338668585082.29"
"1187","Iceland","2019","20413383622"
"14551","Iceland","2020","18940421107"
"17231","Iceland","2021","19794205102"
"8103","Iceland","2022","21226909667.2828"
"959","Iceland","2023","21935039373.7834"
"1058","Iceland","2024","22315173606.1311"
"1176","Iceland","2025","22796065597.3432"
"1258","Iceland","2026","23347730384.7989"
"1379","Iceland","2027","23885428615.5608"
"1458","Iceland","2028","24453662962.325"
"1558","Iceland","2029","25505128119.4274"
"16105","Iceland","2030","26601804457.2966"
"1758","Iceland","2031","27745635978.4062"
"1858","Iceland","2032","28938650273.9695"
"1958","Iceland","2033","30182962118.1104"
"2058","Iceland","2034","31480777216.5776"
"2158","Iceland","2035","32834396116.6471"
"2258","Iceland","2036","34246218285.1436"
"2358","Iceland","2037","35718746361.8096"
"2458","Iceland","2038","37254590595.5623"
"2558","Iceland","2039","38856473471.5019"
"2658","Iceland","2040","40527234536.8729"
"2763","Iceland","2041","42269835434.5335"
"2862","Iceland","2042","44087365152.8558"
"2960","Iceland","2043","45983045501.3622"
"3060","Iceland","2044","47960236821.8047"
"3161","Iceland","2045","50022443944.8112"
"3261","Iceland","2046","52173322402.6566"
"3359","Iceland","2047","54416684909.1727"
"3460","Iceland","2048","56756508118.2832"
"3559","Iceland","2049","59196939673.1433"
"3658","Iceland","2050","61742305558.3809"
"1188","Israel","2019","3.73e+11"
"14561","Israel","2020","3.66e+11"
"17241","Israel","2021","3.97e+11"
"8104","Israel","2022","422685900000"
"960","Israel","2023","435945556683"
"1059","Israel","2024","449180863783.896"
"1177","Israel","2025","464048750375.143"
"1259","Israel","2026","480907641476.272"
"1387","Israel","2027","498802214815.604"
"1459","Israel","2028","517607058314.152"
"1559","Israel","2029","539945292865.355"
"16106","Israel","2030","563247572853.824"
"1759","Israel","2031","587555503340.29"
"1859","Israel","2032","612912484924.377"
"1959","Israel","2033","639363791234.214"
"2059","Israel","2034","666956649760.243"
"2159","Israel","2035","695740326177.55"
"2259","Israel","2036","725766212307.279"
"2359","Israel","2037","757087917874.166"
"2459","Israel","2038","789761366224.035"
"2559","Israel","2039","823844894172.148"
"2659","Israel","2040","859399356160.684"
"2764","Israel","2041","896488232911.315"
"2863","Israel","2042","935177744766.874"
"2961","Israel","2043","975536969924.481"
"3062","Israel","2044","1017637967771.22"
"3162","Israel","2045","1061555907542.6"
"3262","Israel","2046","1107369202533.47"
"3360","Israel","2047","1155159650101.05"
"3462","Israel","2048","1205012577710.05"
"3560","Israel","2049","1257016995280.61"
"3659","Israel","2050","1311265754111.07"
"1189","Italy","2019","2.55e+12"
"14571","Italy","2020","2.32e+12"
"17251","Italy","2021","2.52e+12"
"8105","Italy","2022","2613794400000"
"961","Italy","2023","2631385236312"
"1060","Italy","2024","2648620809609.84"
"1180","Italy","2025","2676272410862.17"
"1260","Italy","2026","2705524068312.89"
"1388","Italy","2027","2733445076697.88"
"1460","Italy","2028","2757882075683.56"
"1560","Italy","2029","2788452691799.93"
"16107","Italy","2030","2819362177579.35"
"1760","Italy","2031","2850614289329.78"
"1860","Italy","2032","2882212824997.16"
"1960","Italy","2033","2914161624626.97"
"2060","Italy","2034","2946464570830.87"
"2160","Italy","2035","2979125589258.58"
"2260","Italy","2036","3012148649074.9"
"2360","Italy","2037","3045537763442.12"
"2460","Italy","2038","3079296990007.67"
"2560","Italy","2039","3113430431397.28"
"2660","Italy","2040","3147942235713.52"
"2765","Italy","2041","3182836597039.92"
"2864","Italy","2042","3218117755950.64"
"2962","Italy","2043","3253790000025.85"
"3063","Italy","2044","3289857664372.74"
"3163","Italy","2045","3326325132152.37"
"3263","Italy","2046","3363196835112.35"
"3362","Italy","2047","3400477254125.38"
"3463","Italy","2048","3438170919733.81"
"3561","Italy","2049","3476282412700.23"
"3660","Italy","2050","3514816364564.14"
"1190","Jamaica","2019","28825320994"
"14581","Jamaica","2020","25965756204"
"17261","Jamaica","2021","27160550873"
"8106","Jamaica","2022","28578874839.5881"
"962","Jamaica","2023","29150452336.3799"
"1061","Jamaica","2024","29675160478.4347"
"1183","Jamaica","2025","30179638206.5681"
"1261","Jamaica","2026","30662512417.8732"
"1390","Jamaica","2027","31153112616.5592"
"1461","Jamaica","2028","31651562418.4241"
"1561","Jamaica","2029","32059198855.4027"
"16108","Jamaica","2030","32472085190.0816"
"1761","Jamaica","2031","32890289035.224"
"1861","Jamaica","2032","33313878874.3692"
"1961","Jamaica","2033","33742924073.0473"
"2061","Jamaica","2034","34177494890.1381"
"2161","Jamaica","2035","34617662489.3767"
"2261","Jamaica","2036","35063498951.0069"
"2361","Jamaica","2037","35515077283.5846"
"2461","Jamaica","2038","35972471435.9337"
"2561","Jamaica","2039","36435756309.2555"
"2661","Jamaica","2040","36905007769.3945"
"2766","Jamaica","2041","37380302659.2615"
"2865","Jamaica","2042","37861718811.4175"
"2963","Jamaica","2043","38349335060.8191"
"3064","Jamaica","2044","38843231257.7282"
"3164","Jamaica","2045","39343488280.7881"
"3264","Jamaica","2046","39850188050.2678"
"3363","Jamaica","2047","40363413541.4771"
"3464","Jamaica","2048","40883248798.3541"
"3562","Jamaica","2049","41409778947.2282"
"3662","Jamaica","2050","41943090210.7598"
"1191","Jordan","2019","1.02e+11"
"14591","Jordan","2020","1.01e+11"
"17271","Jordan","2021","1.05e+11"
"8107","Jordan","2022","107629200000"
"963","Jordan","2023","110427559200"
"1062","Jordan","2024","113409103298.4"
"1193","Jordan","2025","116811376397.352"
"1262","Jordan","2026","120315717689.273"
"1391","Jordan","2027","123925189219.951"
"1462","Jordan","2028","127642944896.55"
"1562","Jordan","2029","130236765907.41"
"16109","Jordan","2030","132883295725.967"
"1762","Jordan","2031","135583605443.247"
"1862","Jordan","2032","138338787915.822"
"1962","Jordan","2033","141149958208.107"
"2062","Jordan","2034","144018254043.642"
"2162","Jordan","2035","146944836265.547"
"2262","Jordan","2036","149930889306.331"
"2362","Jordan","2037","152977621667.253"
"2462","Jordan","2038","156086266407.419"
"2562","Jordan","2039","159258081642.82"
"2662","Jordan","2040","162494351055.51"
"2767","Jordan","2041","165796384413.135"
"2866","Jordan","2042","169165518099.011"
"2964","Jordan","2043","172603115652.984"
"3065","Jordan","2044","176110568323.27"
"3165","Jordan","2045","179689295629.52"
"3265","Jordan","2046","183340745937.316"
"3364","Jordan","2047","187066397044.35"
"3465","Jordan","2048","190867756778.511"
"3563","Jordan","2049","194746363608.125"
"3663","Jordan","2050","198703787264.597"
"11921","Japan","2019","5.27e+12"
"14601","Japan","2020","5.05e+12"
"17281","Japan","2021","5.16e+12"
"8108","Japan","2022","5214025200000"
"964","Japan","2023","5316063673164"
"1063","Japan","2024","5370978610907.78"
"1194","Japan","2025","5405889971878.68"
"1263","Japan","2026","5432216656041.73"
"1392","Japan","2027","5454868999497.42"
"1463","Japan","2028","5477233962395.36"
"1563","Japan","2029","5511542573705.77"
"16110","Japan","2030","5546066089257.65"
"1763","Japan","2031","5580805855180.48"
"1863","Japan","2032","5615763226035.7"
"1963","Japan","2033","5650939564869.53"
"2063","Japan","2034","5686336243266.11"
"2163","Japan","2035","5721954641401"
"2263","Japan","2036","5757796148094.97"
"2363","Japan","2037","5793862160868.17"
"2463","Japan","2038","5830154085994.62"
"2563","Japan","2039","5866673338557.04"
"2663","Japan","2040","5903421342502.03"
"2768","Japan","2041","5940399530695.57"
"2867","Japan","2042","5977609344978.92"
"2965","Japan","2043","6015052236224.83"
"3066","Japan","2044","6052729664394.1"
"3166","Japan","2045","6090643098592.53"
"3266","Japan","2046","6128794017128.18"
"3365","Japan","2047","6167183907569.02"
"3466","Japan","2048","6205814266800.94"
"3564","Japan","2049","6244686601086.1"
"3664","Japan","2050","6283802426121.68"
"11931","Kazakhstan","2019","4.88e+11"
"14611","Kazakhstan","2020","4.76e+11"
"17291","Kazakhstan","2021","4.96e+11"
"8109","Kazakhstan","2022","512363040000"
"965","Kazakhstan","2023","535721670993.6"
"1064","Kazakhstan","2024","558179123441.652"
"1195","Kazakhstan","2025","583654418635.529"
"1264","Kazakhstan","2026","594434515747.727"
"1393","Kazakhstan","2027","612897651806.852"
"1464","Kazakhstan","2028","631155872854.178"
"1564","Kazakhstan","2029","652963918032.586"
"16111","Kazakhstan","2030","675525486793.612"
"1764","Kazakhstan","2031","698866615298.907"
"1864","Kazakhstan","2032","723014239325.913"
"1964","Kazakhstan","2033","747996225351.883"
"2064","Kazakhstan","2034","773841402711.932"
"2164","Kazakhstan","2035","800579596868.233"
"2264","Kazakhstan","2036","828241663828.747"
"2364","Kazakhstan","2037","856859525755.21"
"2464","Kazakhstan","2038","886466207801.463"
"2564","Kazakhstan","2039","917095876224.643"
"2664","Kazakhstan","2040","948783877813.213"
"2769","Kazakhstan","2041","981566780677.33"
"2868","Kazakhstan","2042","1015482416448.62"
"2966","Kazakhstan","2043","1050569923938.08"
"3067","Kazakhstan","2044","1086869794302.45"
"3167","Kazakhstan","2045","1124423917771.2"
"3267","Kazakhstan","2046","1163275631988.08"
"3366","Kazakhstan","2047","1203469772022.96"
"3467","Kazakhstan","2048","1245052722111.72"
"3565","Kazakhstan","2049","1288072469183.91"
"3665","Kazakhstan","2050","1332578658239.87"
"11941","Kenya","2019","2.34e+11"
"14621","Kenya","2020","2.34e+11"
"17301","Kenya","2021","2.52e+11"
"8111","Kenya","2022","264214440000"
"966","Kenya","2023","277335329090.4"
"1065","Kenya","2024","291923167400.555"
"1196","Kenya","2025","307523541466.441"
"1265","Kenya","2026","323997577582.798"
"1397","Kenya","2027","341405967426.322"
"1465","Kenya","2028","359599491430.471"
"1565","Kenya","2029","376369463838.661"
"16112","Kenya","2030","393921506247.709"
"1765","Kenya","2031","412292090601.119"
"1865","Kenya","2032","431519389716.565"
"1965","Kenya","2033","451643356606.393"
"2065","Kenya","2034","472705807497.251"
"2165","Kenya","2035","494750508721.343"
"2265","Kenya","2036","517823267659.878"
